link,title,date,score,popularity,sentiment,signal,sector,difference
"https://www.reuters.com/article/us-health-coronavirus-tennis-djokovic-idUSKBN2210VI?taid=5e9ce03ef87ad20001161b32&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter","Djokovic opposes coronavirus vaccination - Reuters","2020-04-19","3.102262402","0.9087119084999999","-0.1322829253","Vaccine","Pharma","0.37418787594444447"
"https://www.theguardian.com/commentisfree/2020/apr/19/coronavirus-vaccine-covid-19-nhs?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1587308587","The world needs a coronavirus vaccine. But it will take time | Patrick Vallance | Opinion | The Guardian","2020-04-19","3.0792775389999996","2.97431503","0.35193162130000005","Vaccine","Pharma","0.37418787594444447"
"https://thehill.com/policy/healthcare/493548-former-fda-commissioner-china-may-get-to-a-vaccine-first","Former FDA commissioner: China may get to a vaccine first | TheHill","2020-04-19","1.959491906","1.364161085","-0.1428206179","Vaccine","Pharma","0.37418787594444447"
"https://www.modernreaders.com/news/2020/04/12/abbott-laboratories-abt-to-issue-quarterly-dividend-of-0-36-on-may-15th.html","Abbott Laboratories (ABT) to Issue Quarterly Dividend of $0.36 on  May 15th - Modern Readers","2020-04-12","3.572053968","0.45033337409999996","0.5137483033","Abbott Laboratories","Healthcare","0.5753603049666667"
"https://www.modernreaders.com/news/2020/04/12/abbott-laboratories-nyseabt-earns-buy-rating-from-wells-fargo-co.html","Abbott Laboratories (NYSE:ABT) Earns Buy Rating from Wells Fargo & Co - Modern Readers","2020-04-12","3.372156564","0.4528522069","0.6048960126","Abbott Laboratories","Healthcare","0.5753603049666667"
"https://www.modernreaders.com/news/2020/04/12/johnson-johnson-jnj-set-to-announce-earnings-on-tuesday.html","Johnson & Johnson (JNJ) Set to Announce Earnings on Tuesday - Modern Readers","2020-04-12","3.367801305","0.46052729299999995","0.5814355156000001","Johnson & Johnson","Healthcare","0.5753603049666667"
"https://www.modernreaders.com/news/2020/04/12/svb-leerink-lowers-abbott-laboratories-nyseabt-price-target-to-93-00.html","SVB Leerink Lowers Abbott Laboratories (NYSE:ABT) Price Target to $93.00 - Modern Readers","2020-04-12","3.04696869","0.1327728431","0.5137483033","Abbott Laboratories","Healthcare","0.5753603049666667"
"https://siomni.com/is-johnson-johnson-a-great-dividend-stock/","Is Johnson & Johnson a Great Dividend Stock? - Siomni™","2020-04-12","3.0149198289999997","0.1331757784","0.5295401999","Johnson & Johnson","Healthcare","0.5753603049666667"
"https://www.rawstory.com/2020/04/former-osha-officials-sound-alarm-as-trump-tells-corporations-they-dont-have-to-record-coronavirus-cases-among-their-workers/","Former OSHA officials sound alarm as Trump tells corporations they don’t have to record coronavirus cases among their workers – Raw Story","2020-04-12","3.5432005660000003","1.4408014569999998","-0.30959231800000003","Public health","Healthcare","0.5753603049666667"
"https://thehill.com/homenews/sunday-talk-shows/492399-public-health-expert-if-white-house-had-acted-on-some-officials","Public health expert: If White House had acted on some officials' warnings earlier, 'we'd be in a much better position' | TheHill","2020-04-12","3.396218461","1.4518518519999999","-0.2423041443","Public health","Healthcare","0.5753603049666667"
